,user_id,subscription_start_date,subscription_plan,country_code
66240,user_2b02d721-d084-4f13-a7ca-7a4c30ee9bd0,1067-10-07 15:33:26+00:00,Higgsfield Creator,TR
66243,user_7cb58c32-6dfb-46b6-8d7f-e2d3bea99c4c,1067-10-08 13:28:48+00:00,Higgsfield Creator,TR
66276,user_48d7da7d-8533-4e82-ab9c-407317a69d95,1067-11-04 11:57:42+00:00,Higgsfield Pro,TR
66406,user_a2f32aea-0762-4cfa-a7d4-34a62ddf1566,1067-10-11 15:04:09+00:00,Higgsfield Pro,TR
66465,user_04fe47c1-02a9-46a7-bd96-02ec77ee5936,1067-10-21 13:17:25+00:00,Higgsfield Basic,TR
66684,user_c7367121-cb9f-4fdd-81b0-40349edd53ad,1067-10-31 09:31:16+00:00,Higgsfield Ultimate,TR
66695,user_d64f80ad-7d95-4ee4-911f-07ee0cf3b988,1067-11-09 15:02:40+00:00,Higgsfield Ultimate,TR
66714,user_1f2b75aa-2608-456d-bf4e-17ff1366020d,1067-11-07 13:32:02+00:00,Higgsfield Ultimate,TR
66725,user_a9191615-bdef-4f20-8a40-709475cf8e37,1067-11-08 23:02:22+00:00,Higgsfield Ultimate,TR
66730,user_9a98732c-6a24-4988-a09f-cc778c4120f9,1067-10-27 16:30:39+00:00,Higgsfield Ultimate,TR
66769,user_7a66d0c3-bcd6-46ef-9f77-3b035f1a3d6c,1067-10-14 09:13:01+00:00,Higgsfield Creator,TR
66777,user_c76621af-dd29-4ed8-95bc-34503f7f047f,1067-10-04 07:39:34+00:00,Higgsfield Creator,TR
66784,user_6503989a-ad14-4dc3-8421-e0782c9b5de5,1067-10-15 08:17:42+00:00,Higgsfield Creator,TR
66874,user_22094b09-98b0-4daf-8d56-31a1d31e6ea0,1067-11-06 15:36:39+00:00,Higgsfield Basic,TR
66877,user_667db226-7069-4aff-a7d8-117867bc92ee,1067-11-09 19:53:12+00:00,Higgsfield Basic,TR
66915,user_767f9790-4089-43bd-9b9d-d51e25a1c48d,1067-10-05 21:38:53+00:00,Higgsfield Ultimate,TR
66923,user_5d63ae44-ea0b-455d-aada-f915b689545a,1067-10-23 15:51:30+00:00,Higgsfield Ultimate,TR
67120,user_2a3a2c51-6620-486b-b6c5-2b451c886ceb,1067-10-06 16:22:56+00:00,Higgsfield Ultimate,TR
67169,user_15064697-e807-45e5-a4fd-5891fa0b168d,1067-10-09 12:52:07+00:00,Higgsfield Ultimate,TR
67175,user_032766c8-c17b-4d92-9ebe-d55cbc1c9bb4,1067-10-02 15:47:23+00:00,Higgsfield Ultimate,TR
67222,user_a2379700-0d26-4e13-80cb-93d0ac4857a7,1067-10-21 15:04:12+00:00,Higgsfield Basic,TR
67314,user_2bee04f0-61cb-455c-83a3-384681ccfc70,1067-08-30 07:30:09+00:00,Higgsfield Ultimate,TR
67342,user_f3ee1048-4b8c-41f2-a646-52d79887ef90,1067-08-31 14:25:54+00:00,Higgsfield Ultimate,TR
67367,user_900a4a15-2677-46fb-9337-699fe6af3fd4,1067-09-21 21:48:24+00:00,Higgsfield Ultimate,TR
67384,user_49a9086f-002d-4770-ba6e-0c316f4f4985,1067-09-18 08:35:26+00:00,Higgsfield Ultimate,TR
67427,user_01417ad8-28b5-44d1-b0f5-60464618c04b,1067-09-12 16:14:34+00:00,Higgsfield Ultimate,TR
67431,user_de858dda-9282-47a9-b2e8-f88200449da2,1067-09-06 12:40:42+00:00,Higgsfield Ultimate,TR
67435,user_61c0b7ef-b6ca-46d0-a383-abf3e82054f7,1067-09-06 00:23:59+00:00,Higgsfield Ultimate,TR
67445,user_bce1b489-475b-4d4e-b6e4-f5937f62bcf7,1067-09-10 21:44:37+00:00,Higgsfield Ultimate,TR
67494,user_529e7b51-0424-45fa-be69-e22c08c02d13,1067-09-18 09:40:21+00:00,Higgsfield Ultimate,TR
67540,user_92be1365-e8d2-4a4f-bfc7-bf9651bab8da,1067-09-08 01:16:22+00:00,Higgsfield Ultimate,TR
67560,user_3f675d53-3e95-43ca-8bd3-f39c3c5658ed,1067-09-07 14:14:14+00:00,Higgsfield Ultimate,TR
67642,user_a8adf202-29cf-44db-b7e4-e06287ea6b36,1067-10-27 20:13:32+00:00,Higgsfield Ultimate,TR
67676,user_a1c0bbe8-2b21-4847-8f46-6219ce77e703,1067-10-30 20:08:32+00:00,Higgsfield Ultimate,TR
67729,user_d0b43db7-c6e1-4a5a-86c0-bf33468f821c,1067-10-31 06:18:35+00:00,Higgsfield Ultimate,TR
67769,user_a3d3dd9d-fae1-46f8-96cc-5e2529b760cb,1067-10-10 22:09:22+00:00,Higgsfield Ultimate,TR
67852,user_fc9ca67a-40ae-49be-9f7c-b99ee13ef3a5,1067-10-07 18:57:57+00:00,Higgsfield Ultimate,TR
67897,user_31936c51-3902-40d8-9dde-fcfcd8c65ea1,1067-10-15 18:22:53+00:00,Higgsfield Ultimate,TR
68002,user_7f4be949-9c23-4bff-a2a4-a07d558865e0,1067-10-11 16:25:25+00:00,Higgsfield Creator,TW
68011,user_b4bf7dd8-143c-4122-b957-cbda84fa7a5c,1067-10-13 16:55:55+00:00,Higgsfield Creator,TW
68057,user_3d08ae13-2801-46da-955d-e4a40a956b83,1067-09-03 01:36:53+00:00,Higgsfield Ultimate,TW
68104,user_ce11230e-62e1-4125-9d2a-56232f63f76d,1067-10-07 04:11:03+00:00,Higgsfield Pro,TW
68116,user_46697b05-6f65-46fb-b540-cd82c3b5b464,1067-10-16 04:30:02+00:00,Higgsfield Basic,TW
68149,user_3b5a0438-3ccc-4641-aa14-a346afbb1253,1067-11-04 08:35:30+00:00,Higgsfield Ultimate,TW
68284,user_1eca80b1-ae19-4824-9fe9-21ad979dad09,1067-10-07 02:19:41+00:00,Higgsfield Ultimate,TW
68400,user_bc50f7e2-9622-4812-b9a9-244d13a2aa31,1067-09-12 15:24:59+00:00,Higgsfield Basic,TW
68421,user_a5a866b4-1116-4086-b65e-84cfa80a7836,1067-09-12 12:56:35+00:00,Higgsfield Basic,TW
68446,user_a6425f0e-49fd-4714-90af-1c8f5dae80ac,1067-09-09 16:46:44+00:00,Higgsfield Basic,TW
68451,user_361a9ec9-26b1-477a-bd61-dbb6fc8a4ba6,1067-08-30 06:33:45+00:00,Higgsfield Basic,TW
68715,user_916a5ce3-ad4b-45e4-a562-c164d853efe2,1067-10-12 02:27:01+00:00,Higgsfield Basic,TW
68763,user_05fa168c-2748-4674-8b35-a368b5112136,1067-09-29 20:51:48+00:00,Higgsfield Basic,TW
68778,user_4ad8609c-91ba-4a56-8404-567ff033a622,1067-10-13 20:05:31+00:00,Higgsfield Basic,TW
68858,user_a5cf86c7-bb62-4d2d-8897-50282990b0f7,1067-10-03 18:44:40+00:00,Higgsfield Basic,TW
68894,user_c04ac46c-1076-4260-820e-ea8f1439a969,1067-10-23 16:02:09+00:00,Higgsfield Basic,TW
68963,user_212cc828-4f48-446a-8aca-bf4cf8865b05,1067-08-29 20:46:27+00:00,Higgsfield Ultimate,TW
68994,user_f5dcf1cc-1fa2-4fb4-b527-3f991bffc3d0,1067-09-05 18:45:49+00:00,Higgsfield Ultimate,TW
69105,user_cb9594f4-0f34-4547-b931-a8a67b888132,1067-09-05 18:25:13+00:00,Higgsfield Ultimate,TW
69117,user_90634f17-ca21-4d9a-accb-4859208d6bbd,1067-09-05 09:51:26+00:00,Higgsfield Ultimate,TW
69133,user_8674a34c-edae-46f9-946e-09610f4ce08b,1067-10-27 07:07:39+00:00,Higgsfield Ultimate,TW
69359,user_03fda02c-78e5-454a-94c8-006e5c910009,1067-10-20 12:08:52+00:00,Higgsfield Creator,UA
69370,user_d355e19a-5d1d-4ff0-8ddc-1332adbb2399,1067-11-05 17:19:36+00:00,Higgsfield Basic,UA
69398,user_37c974ed-6242-4ae5-b0ea-a1144eb172cb,1067-11-08 14:33:07+00:00,Higgsfield Basic,UA
69536,user_47804bb0-7eba-4e26-ba13-8d11957ca0c2,1067-09-12 09:36:14+00:00,Higgsfield Ultimate,UA
69696,user_9e58de77-9278-4405-85fa-1cafb0211a68,1067-09-23 14:00:10+00:00,Higgsfield Basic,UA
69721,user_5c9da1fe-a3dd-4f89-8fbd-577e9edc8206,1067-10-22 20:54:08+00:00,Higgsfield Pro,UA
69753,user_b18c71c0-e982-4431-adc2-3583cccc49f8,1067-11-03 16:10:13+00:00,Higgsfield Pro,UA
69781,user_d2fa9a6f-3ce6-401a-8f7d-3cdfb1410f5c,1067-10-21 22:25:52+00:00,Higgsfield Basic,UA
69784,user_7e103a4a-acab-4f8b-8a3b-cdd0aea3c1e9,1067-10-11 18:42:23+00:00,Higgsfield Basic,UA
69788,user_4d6a2013-8b4d-423b-97d0-7fd045e683e9,1067-10-24 21:59:24+00:00,Higgsfield Basic,UA
69829,user_f997d57f-24a4-4c2d-a1e5-cf8f888b4074,1067-10-14 14:55:14+00:00,Higgsfield Basic,UA
69860,user_f70593de-74d6-44dc-a101-b62dad09d3c3,1067-10-01 22:36:12+00:00,Higgsfield Basic,UA
69878,user_7d59cdd7-7c35-4145-a7c4-f41cb83427b1,1067-10-23 13:57:50+00:00,Higgsfield Basic,UA
69945,user_ff006740-348d-4089-b43a-beeb08c0660d,1067-10-28 09:22:24+00:00,Higgsfield Ultimate,UA
70015,user_8c65c1ad-2714-4c03-b0df-7bfb776894e2,1067-11-07 13:30:04+00:00,Higgsfield Ultimate,UA
70036,user_5655f0f1-a90d-4c2b-aac4-0e2f49198c9d,1067-11-02 16:18:03+00:00,Higgsfield Ultimate,UA
70149,user_54de3e38-5029-4e60-840f-942d35689d3f,1067-11-09 12:04:54+00:00,Higgsfield Ultimate,UA
70222,user_76e69622-e99c-4cd6-a4c3-e5706b4214fd,1067-11-01 11:33:46+00:00,Higgsfield Basic,UA
70251,user_c8b75dc3-a908-4818-8b5d-0ba05404698d,1067-10-31 11:49:42+00:00,Higgsfield Basic,UA
70305,user_b590e090-32f4-4a76-a5c8-f8aeaf2e14cd,1067-11-03 00:50:33+00:00,Higgsfield Basic,UA
70324,user_3eed5745-8856-460b-8d20-7eda8caddc27,1067-10-10 07:08:27+00:00,Higgsfield Ultimate,UA
70563,user_52aa14bf-326d-4be2-9962-975346918504,1067-10-19 10:39:53+00:00,Higgsfield Ultimate,UA
70571,user_93df74bd-85da-48c2-a8d2-c8e939e41bc1,1067-10-03 18:07:05+00:00,Higgsfield Pro,UA
70578,user_6ca57636-cf83-42a8-bed6-28080fb87124,1067-10-16 12:46:10+00:00,Higgsfield Pro,UA
70739,user_e0ae48a9-30e0-4f95-b258-8b50728501ce,1067-09-09 11:42:26+00:00,Higgsfield Ultimate,UA
70780,user_b4f4c0c6-7afa-4003-9943-745f3d3cca70,1067-09-06 14:48:04+00:00,Higgsfield Ultimate,UA
70803,user_49addd2c-42f4-424b-a8d6-a936a763bb2a,1067-09-14 17:37:00+00:00,Higgsfield Ultimate,UA
70822,user_d902c7d0-a9be-47dc-8075-d2948d6ab2e0,1067-11-06 15:47:45+00:00,Higgsfield Ultimate,UA
71012,user_04ecf1ce-87ac-45f6-ba5c-1db75118cd48,1067-10-23 20:33:05+00:00,Higgsfield Ultimate,UA
71051,user_da922805-641e-4e45-878c-66913d448d21,1067-09-30 18:19:34+00:00,Higgsfield Ultimate,UA
71068,user_d04e5761-8e47-4232-b270-d76fff7ab376,1067-10-26 17:02:34+00:00,Higgsfield Ultimate,UA
71225,user_d8a26339-3784-4e0e-be01-9e608f06db30,1067-08-28 19:16:28+00:00,Higgsfield Pro,US
71591,user_d85cbe51-b015-478f-8f55-84ab43285d6c,1067-11-08 19:33:18+00:00,Higgsfield Creator,US
71697,user_ac1dd669-fbe5-4bb1-a3e4-cd855da4001d,1067-11-02 00:01:45+00:00,Higgsfield Creator,US
71816,user_49722e30-bf7e-4330-b079-fa11179cbe3f,1067-11-08 22:10:45+00:00,Higgsfield Creator,US
71845,user_8e7362e9-a43b-424b-bfc6-b5a4e5fe63f4,1067-10-29 03:08:07+00:00,Higgsfield Creator,US
71976,user_9a3db27c-88d1-4c23-9b5d-c116d3d078c3,1067-10-31 19:13:56+00:00,Higgsfield Creator,US
72050,user_d94b0e19-d560-4ef2-b8a7-54c09333719e,1067-11-04 12:09:05+00:00,Higgsfield Creator,US
72154,user_d176cbc1-98c2-44f1-891f-af5ab6d063ac,1067-09-02 04:44:29+00:00,Higgsfield Basic,US
72320,user_34ac286c-e1b8-43d7-9f9f-cbdb99f2afab,1067-09-23 02:27:08+00:00,Higgsfield Basic,US
72413,user_55f2bd99-76ab-4500-91f2-8ec521665ac2,1067-09-24 16:58:17+00:00,Higgsfield Basic,US
72445,user_bbe75fb1-e3cc-4950-a00a-6f150f730c94,1067-09-23 20:57:45+00:00,Higgsfield Basic,US
72464,user_87ffe8f6-3cd3-405d-b58c-f86d8bdd19ca,1067-09-25 00:17:01+00:00,Higgsfield Basic,US
72552,user_4280135c-1a3c-4d11-9fd1-6c2acb851079,1067-09-18 20:41:15+00:00,Higgsfield Basic,US
72803,user_1bec9ae2-242c-4008-9bc2-df9ac444c74b,1067-09-12 11:30:02+00:00,Higgsfield Basic,US
72922,user_b4282ea6-8931-4c8b-9813-989784cbf427,1067-11-01 20:27:17+00:00,Higgsfield Creator,US
72990,user_4105ea54-b2cc-4f95-b03f-8591abac2284,1067-11-05 20:14:28+00:00,Higgsfield Creator,US
73304,user_3f74fd53-2008-42ea-9d40-17e8962233b0,1067-09-16 18:48:26+00:00,Higgsfield Creator,US
73582,user_194d6fc2-6dbf-490f-9ac5-2cfbc2165d2b,1067-09-07 19:41:31+00:00,Higgsfield Creator,US
73584,user_77b7599d-4a86-4184-9b21-0d90f762859f,1067-09-21 02:20:39+00:00,Higgsfield Creator,US
73621,user_7d0a7d37-d3f5-4598-ba95-babdd327bdcf,1067-09-16 19:32:35+00:00,Higgsfield Creator,US
73675,user_faa34131-a413-4c0f-ae4e-51add7d9d54b,1067-09-24 09:27:42+00:00,Higgsfield Creator,US
73676,user_2539165f-bf56-46a8-9ab8-dd8e2ec7efd5,1067-09-21 07:58:10+00:00,Higgsfield Creator,US
73681,user_a21f9fb9-11f0-4fd8-be6c-f36b5bd85a5c,1067-09-19 05:50:43+00:00,Higgsfield Creator,US
73800,user_223ca6f3-306f-4642-b7ee-35ef8922aeb5,1067-09-26 08:47:27+00:00,Higgsfield Creator,US
73815,user_a586451c-274f-4651-b9cf-a99b2c1397a7,1067-10-22 03:21:40+00:00,Higgsfield Creator,US
73840,user_de9f0ee5-0b8f-4e99-974f-fa6e43c58dd7,1067-10-06 20:13:37+00:00,Higgsfield Creator,US
73859,user_793cfe98-aa03-453c-9d13-7642394e8189,1067-10-17 03:16:30+00:00,Higgsfield Creator,US
73967,user_05cb7c17-41c0-46aa-8d43-b2952eaa1597,1067-11-07 08:25:31+00:00,Higgsfield Basic,US
73995,user_0485ea1a-33b1-401c-95bc-718f7ef9e11c,1067-11-08 09:06:25+00:00,Higgsfield Basic,US
74071,user_08d1c376-63b5-4cab-b632-57e2dad1e218,1067-11-05 00:20:13+00:00,Higgsfield Basic,US
74156,user_353f1442-eb87-457b-ace3-1915e6a17245,1067-11-05 05:43:44+00:00,Higgsfield Basic,US
74166,user_4e3457d1-dcff-4411-9c56-4778612b85d1,1067-10-27 06:07:03+00:00,Higgsfield Basic,US
74199,user_a2f5a613-7b85-41e5-b03d-12a1ba3598d8,1067-11-08 09:02:23+00:00,Higgsfield Basic,US
74230,user_dacdd0d0-76b7-4ea3-87a0-bb7bacd0e0e7,1067-11-07 05:06:23+00:00,Higgsfield Basic,US
74265,user_b6f51966-95cb-47ac-b95e-fd3a519da67d,1067-10-29 11:38:04+00:00,Higgsfield Basic,US
74275,user_5ca45c6e-e047-436f-9467-5cadeb9dc682,1067-10-30 14:54:34+00:00,Higgsfield Basic,US
74286,user_ea72bc2d-e25c-4f59-a85f-0068c6318eae,1067-11-04 05:00:45+00:00,Higgsfield Basic,US
74336,user_e0b5ae3b-94b9-4e95-a0fb-8c9fbb62719c,1067-11-09 06:18:12+00:00,Higgsfield Basic,US
74591,user_15f724c9-2daa-496b-874e-2dbd4eab0748,1067-10-29 15:50:02+00:00,Higgsfield Creator,US
74599,user_efca3f43-d99e-4816-90e1-dc7c525372d0,1067-11-05 02:06:57+00:00,Higgsfield Creator,US
74607,user_5c7dc8b2-1e04-4adb-920c-ea6f3d53a926,1067-11-04 13:44:30+00:00,Higgsfield Creator,US
74656,user_33e547d3-840b-42a7-b23f-76eae3fe23d3,1067-09-22 09:55:19+00:00,Higgsfield Ultimate,US
74709,user_3794004a-f8e8-413a-8973-c80e917922c7,1067-09-19 19:44:04+00:00,Higgsfield Ultimate,US
74723,user_136d2f4f-cb39-44fd-b7d4-835d6750c1f5,1067-09-19 07:34:35+00:00,Higgsfield Ultimate,US
74756,user_8bd0c9af-3d57-4653-a2f2-c64a386ec465,1067-09-08 13:27:54+00:00,Higgsfield Ultimate,US
74797,user_48cda64f-973e-4948-bbb4-4081d535c828,1067-09-23 13:54:57+00:00,Higgsfield Ultimate,US
74804,user_b381cb98-0581-4af6-9bbb-5e337cb891d8,1067-09-16 01:07:51+00:00,Higgsfield Ultimate,US
74817,user_6745cc93-31e9-47f0-9270-693102a159fa,1067-09-06 07:48:38+00:00,Higgsfield Ultimate,US
74829,user_a8aedebe-07c0-4ae4-a1ac-4c32705b37d5,1067-08-29 13:22:04+00:00,Higgsfield Ultimate,US
74838,user_e467d22d-d462-4fa1-aaf2-b80e6d9c4a0f,1067-08-29 02:30:00+00:00,Higgsfield Ultimate,US
74853,user_512eefca-f589-46c4-bdfe-7feb325a6c6f,1067-09-23 00:12:16+00:00,Higgsfield Ultimate,US
74885,user_c0abc8d6-34c4-4f0a-81ce-0b70f0e1ad94,1067-09-06 04:21:41+00:00,Higgsfield Ultimate,US
74919,user_51e38322-d729-49d9-8066-8412169a73a8,1067-09-09 19:43:49+00:00,Higgsfield Ultimate,US
74979,user_f7aa0404-0dc8-4af4-b0dc-88f63222e509,1067-08-27 20:41:54+00:00,Higgsfield Ultimate,US
75016,user_e72c64ab-f07f-4d44-9ee8-0b536d955c03,1067-08-26 20:50:47+00:00,Higgsfield Ultimate,US
75035,user_11ef313d-718d-4561-888a-4a7767c36b79,1067-09-12 21:46:57+00:00,Higgsfield Ultimate,US
75070,user_bec42b08-c8f7-42af-a21d-063a18d8e978,1067-09-21 10:47:12+00:00,Higgsfield Ultimate,US
75145,user_c2935bc0-7f56-4721-880a-8f2e16918d3b,1067-09-19 14:29:00+00:00,Higgsfield Ultimate,US
75178,user_519330a0-bce1-4492-a034-debe22eeadc5,1067-09-09 22:31:50+00:00,Higgsfield Ultimate,US
75210,user_c18baa16-e74c-4a6b-9c69-5bd5365c8bfa,1067-08-27 14:07:05+00:00,Higgsfield Ultimate,US
75388,user_e712d738-4c55-4bc2-a6c7-8e1fad3766ab,1067-11-01 23:24:24+00:00,Higgsfield Pro,US
75390,user_054e347f-5691-4fa0-a032-96e1eab139cf,1067-10-28 00:14:25+00:00,Higgsfield Pro,US
75396,user_13884443-7aa3-4ad8-a42d-413f6159f913,1067-11-05 11:35:22+00:00,Higgsfield Pro,US
75398,user_14b4d4a7-ac11-4450-8d3c-695ff449dfa3,1067-11-06 15:32:49+00:00,Higgsfield Pro,US
75503,user_71190c87-b11e-43db-b196-e6a88da3420a,1067-10-05 05:12:23+00:00,Higgsfield Creator,US
75611,user_9091ec81-0d64-4749-a931-0b454bb5c48b,1067-10-08 05:54:15+00:00,Higgsfield Creator,US
75703,user_b4d0a28f-3441-4faf-a7f3-797f47393e53,1067-10-09 14:22:38+00:00,Higgsfield Creator,US
75718,user_bf5a32fa-b972-416c-8df6-3e3d8fee6fe1,1067-10-18 16:34:10+00:00,Higgsfield Creator,US
75864,user_96bae588-216e-4f3c-b369-e10b8537f15e,1067-09-27 18:23:38+00:00,Higgsfield Creator,US
75892,user_31b35826-08bd-4571-9001-5f0485bf12e2,1067-09-30 08:31:37+00:00,Higgsfield Creator,US
75925,user_bfe551c6-f121-4716-9293-ab66fb890392,1067-11-04 09:12:31+00:00,Higgsfield Pro,US
75932,user_8881a793-55c5-405b-845a-f4a25bbca491,1067-11-01 03:11:08+00:00,Higgsfield Pro,US
75947,user_0f05319e-aee7-47a4-8985-dcbf0f122449,1067-11-01 10:56:17+00:00,Higgsfield Pro,US
75950,user_c9dd3767-f338-461c-bb23-18c3df5cf40c,1067-10-31 09:01:17+00:00,Higgsfield Pro,US
75953,user_6a10e30e-7b57-4065-8149-d7fc42afb777,1067-11-05 19:36:13+00:00,Higgsfield Pro,US
75956,user_11be79e4-f2d7-4657-b728-8c10c2b716f7,1067-10-30 19:39:44+00:00,Higgsfield Pro,US
75964,user_66437f18-1306-48e3-a839-3a52c7944f33,1067-11-01 00:09:53+00:00,Higgsfield Pro,US
75990,user_7a3744b2-2131-45d9-9bc7-5b241bb2d556,1067-11-02 10:28:26+00:00,Higgsfield Pro,US
76109,user_87df0657-c0e1-45ae-a3f8-9a0b259a6e7a,1067-09-02 17:49:15+00:00,Higgsfield Basic,US
76124,user_7fd00947-dcac-44bc-979e-35482f2b61e6,1067-09-14 12:29:03+00:00,Higgsfield Basic,US
76148,user_57cc61cd-cb6a-4407-91df-90d2ac9f62c7,1067-09-06 20:16:06+00:00,Higgsfield Basic,US
76214,user_b9f07c37-223e-4ae8-b461-7c90bca8da57,1067-09-22 03:39:17+00:00,Higgsfield Basic,US
76259,user_4472261b-6659-4c8a-9356-f55122679bd8,1067-09-19 19:05:17+00:00,Higgsfield Basic,US
76277,user_0f745345-8aa5-4866-a2ab-12913abc1f24,1067-09-29 17:05:46+00:00,Higgsfield Pro,US
76395,user_3bb86d92-dfe4-4f3d-9b20-d42cba519f25,1067-10-11 00:45:55+00:00,Higgsfield Pro,US
76485,user_aa383d16-0472-469b-8315-b6605a3edc48,1067-10-30 22:09:08+00:00,Higgsfield Pro,US
76692,user_4be3a59a-274d-4e90-ad47-07cdf87b66b4,1067-10-16 23:34:03+00:00,Higgsfield Pro,US
76733,user_e7d2053b-0e7e-45a8-a4dc-66d2ba77d8b4,1067-10-20 20:29:06+00:00,Higgsfield Pro,US
76903,user_17e6a412-a1db-4a44-963c-d760c2258f28,1067-10-05 21:31:05+00:00,Higgsfield Basic,US
76907,user_ac612d77-065d-4ee9-9ddc-eecfdaa782a2,1067-10-23 21:25:15+00:00,Higgsfield Basic,US
76963,user_9f4d624b-11b1-46e1-a39c-ed36f10a0ce6,1067-10-14 18:32:23+00:00,Higgsfield Basic,US
76997,user_9c1bf43c-61bc-4e82-bf5a-15e3e2a603ff,1067-10-08 21:22:12+00:00,Higgsfield Basic,US
77012,user_ebbc8013-b56f-4c2d-bba8-24e5c8664c3e,1067-10-20 00:46:36+00:00,Higgsfield Basic,US
77088,user_50dd448f-f542-4c3e-8a42-38d360dcbd0f,1067-09-27 04:23:56+00:00,Higgsfield Basic,US
77098,user_70ad028f-c8ed-4784-8ff4-b5e778780065,1067-09-30 16:21:25+00:00,Higgsfield Basic,US
77115,user_13bb3657-3a82-44f2-aa9c-da82ea331a50,1067-10-20 00:30:01+00:00,Higgsfield Basic,US
77126,user_dd1c40e5-8bc6-490a-95e9-83bc6b6c3f63,1067-10-15 02:14:53+00:00,Higgsfield Basic,US
77246,user_8b34a88d-3508-4bde-af3b-f34cb5559830,1067-10-16 02:31:20+00:00,Higgsfield Basic,US
77268,user_ea860217-237c-48bd-a052-d4ef46bf1cbd,1067-10-23 01:41:36+00:00,Higgsfield Basic,US
77437,user_29e188c9-f33e-4d55-9677-d478183ea3f7,1067-10-02 01:11:21+00:00,Higgsfield Basic,US
77439,user_b8d84dc4-a79e-4413-8a29-9e8ea937b88c,1067-10-16 03:30:17+00:00,Higgsfield Basic,US
77525,user_4ebb098f-a756-4f5e-8be0-7eb20e6a287a,1067-10-26 01:37:31+00:00,Higgsfield Basic,US
77557,user_de897315-d2d5-471c-b1a3-dc2b520cf864,1067-09-11 15:49:29+00:00,Higgsfield Pro,US
77622,user_abf5b55e-da85-4135-89e6-96a27e6e012a,1067-08-30 03:45:28+00:00,Higgsfield Pro,US
77805,user_259238d0-baf2-409b-b29c-31977e909b38,1067-11-08 07:22:02+00:00,Higgsfield Ultimate,US
77883,user_a06b419e-1186-4e17-a18c-5bdd42aabcc1,1067-11-08 21:50:19+00:00,Higgsfield Ultimate,US
78019,user_d84dedc3-00f2-4300-9bc1-a3cf42d5a131,1067-11-08 14:38:36+00:00,Higgsfield Ultimate,US
78025,user_17acacf2-34c4-409c-bd89-dc37638a730c,1067-11-01 14:14:26+00:00,Higgsfield Ultimate,US
78099,user_88f8c40f-afd2-407d-9ae8-e17356767e23,1067-10-27 14:27:37+00:00,Higgsfield Ultimate,US
78286,user_0e5eb4ec-ef87-45f1-97f8-3cb10d60a9ae,1067-11-09 12:15:30+00:00,Higgsfield Ultimate,US
78319,user_dbd8a87a-0b27-4456-b6fe-07023c4d6533,1067-11-09 15:45:16+00:00,Higgsfield Ultimate,US
78403,user_ddc0c56f-8b82-4f07-ab1a-23b769c9115d,1067-11-04 21:45:47+00:00,Higgsfield Ultimate,US
78490,user_e55b2e96-fee8-4497-bc46-7e1b9090a374,1067-11-06 15:43:18+00:00,Higgsfield Ultimate,US
78529,user_1e87a7c6-ddcb-4f57-890e-a78251ee13ed,1067-11-03 19:54:41+00:00,Higgsfield Ultimate,US
78577,user_6dc30981-bc20-49b6-ae61-5ee3e5428490,1067-10-27 06:08:07+00:00,Higgsfield Ultimate,US
78600,user_4cfb95be-3714-441a-9ad5-e50f8e9ae9a6,1067-11-06 09:28:09+00:00,Higgsfield Ultimate,US
78967,user_ad9d4baf-44bd-42e4-9661-3e401d00fafc,1067-10-27 11:23:35+00:00,Higgsfield Ultimate,US
79144,user_8793e198-9be1-4276-afde-fc2557f7db4d,1067-08-26 06:50:24+00:00,Higgsfield Pro,US
79221,user_bd280928-9be8-4b47-ba82-737426b5d60b,1067-09-12 08:08:30+00:00,Higgsfield Pro,US
79299,user_4ccf6a4a-0645-4680-b81a-134409f75767,1067-09-10 22:18:55+00:00,Higgsfield Pro,US
79389,user_a757b208-758b-481c-89c2-032064bde5fc,1067-10-04 06:47:32+00:00,Higgsfield Creator,US
79401,user_984e23b9-7820-4440-bee7-5496ac6bddad,1067-10-20 17:25:50+00:00,Higgsfield Creator,US
79490,user_0b4dda12-2fa0-4436-80be-e5932a2ec540,1067-11-06 22:01:58+00:00,Higgsfield Basic,US
79525,user_e77f328f-37d9-4331-88f6-ed3fbb39acb0,1067-11-08 05:26:33+00:00,Higgsfield Basic,US
79543,user_d7daafca-0195-44c2-83c6-27369fdef70f,1067-10-27 17:40:22+00:00,Higgsfield Basic,US
79591,user_c71b4aa1-4c10-496d-a889-0e7271f3daff,1067-10-28 20:26:36+00:00,Higgsfield Basic,US
79621,user_b9049a79-4ddf-4033-8ad5-e821c14c0b9f,1067-11-05 17:27:21+00:00,Higgsfield Basic,US
79648,user_8923b079-c2b6-4be9-aa5a-9c1b97aafbbc,1067-11-04 20:34:29+00:00,Higgsfield Basic,US
79715,user_cb75b670-6d7c-4f27-b1d2-5166fe3c8dee,1067-11-06 01:44:16+00:00,Higgsfield Basic,US
79793,user_40c910ba-374c-4041-b4a3-cf45a4f7c883,1067-11-02 19:04:54+00:00,Higgsfield Basic,US
79884,user_db445f19-c2eb-4802-8f59-d1f918719079,1067-11-05 15:44:23+00:00,Higgsfield Basic,US
79908,user_6b22ebe9-cb9f-43d7-925d-006f485a7be1,1067-10-29 16:52:05+00:00,Higgsfield Basic,US
79919,user_2cd05d2f-4746-4cf2-8fe1-19029c6499e1,1067-11-04 00:23:13+00:00,Higgsfield Basic,US
